"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"1832434","790127","","","Ingredients","wheat flour, niacin, iron, thiamine mononitrate, riboflavin, enzymes, folic acid "
"1832432","790127","","","Organic","No"
"1832476","790137","","","Ingredients","wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid)"
"1832474","790137","","","Organic","No"
"3365785","790146","","","Ontology Name For Source","cereal grain food product"
"3365784","790146","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3365783","790146","","","FoodOn Ontology Name For FDC Item","white bread flour"
"3365782","790146","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03304043"
"3365781","790146","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365780","790146","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4564"
"3324925","790146","","","Ontology Name For Source","cereal grain food product"
"3324924","790146","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3324923","790146","","","FoodOn Ontology Name For FDC Item","white bread flour"
"3324922","790146","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03304043"
"3324921","790146","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324920","790146","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4564"
"1832422","790148","","","Ingredients","rice"
"1832420","790148","","","Organic","No"
"1832464","790159","","","Ingredients","rice"
"1832462","790159","","","Organic","No"
"1832170","790170","","","Ingredients","rice flour"
"1832168","790170","","","Organic","No"
"1832400","790182","","","Ingredients","rice"
"1832398","790182","","","Organic","No"
"1832176","790193","","","Ingredients","rice flour"
"1832174","790193","","","Organic","No"
"1832394","790204","","","Organic","No"
"3365827","790214","","","Ontology Name For Source","cereal grain food product"
"3365826","790214","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3365825","790214","","","FoodOn Ontology Name For FDC Item","white rice flour"
"3365824","790214","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03307541"
"3365823","790214","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365822","790214","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4530"
"3324967","790214","","","Ontology Name For Source","cereal grain food product"
"3324966","790214","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3324965","790214","","","FoodOn Ontology Name For FDC Item","white rice flour"
"3324964","790214","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03307541"
"3324963","790214","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324962","790214","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4530"
"1832470","790216","","","Ingredients","cornmeal (enriched with niacin, iron, thiamin, riboflavin and folate)"
"1832468","790216","","","Organic","No"
"1832410","790227","","","Ingredients","yellow corn meal, niacin, iron, thiamine mononitrate, riboflavin, folic acid"
"1832408","790227","","","Organic","No"
"1832384","790239","","","Ingredients","corn meal, enriched with iron, niacin, thiamine and riboflavin"
"1832382","790239","","","Organic","No"
"1832360","790252","","","Ingredients","enriched degermed yellow corn meal, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid"
"1832358","790252","","","Organic","No"
"1832372","790264","","","Ingredients","yellow corn meal enriched with iron, niacin, thiamin, riboflavin and folic acid"
"1832370","790264","","","Organic","No"
"3365791","790276","","","Ontology Name For Source","cereal grain food product"
"3365790","790276","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3365789","790276","","","FoodOn Ontology Name For FDC Item","yellow corn flour"
"3365788","790276","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03306290"
"3365787","790276","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365786","790276","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4577"
"3324931","790276","","","Ontology Name For Source","cereal grain food product"
"3324930","790276","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3324929","790276","","","FoodOn Ontology Name For FDC Item","yellow corn flour"
"3324928","790276","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03306290"
"3324927","790276","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324926","790276","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4577"
"3365563","790508","","","Ontology Name For Source","milk or milk based food product"
"3365562","790508","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001257"
"3365561","790508","","","FoodOn Ontology Name For FDC Item","butter (salted)"
"3365560","790508","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03302643"
"3365559","790508","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3365558","790508","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"3324703","790508","","","Ontology Name For Source","milk or milk based food product"
"3324702","790508","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001257"
"3324701","790508","","","FoodOn Ontology Name For FDC Item","butter (salted)"
"3324700","790508","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03302643"
"3324699","790508","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_33208"
"3324698","790508","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_9913"
"3366175","790577","","","Ontology Name For Source","vegetable food product"
"3366174","790577","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3366173","790577","","","FoodOn Ontology Name For FDC Item","red onion (raw)"
"3366172","790577","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003515"
"3366171","790577","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366170","790577","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4679"
"3325315","790577","","","Ontology Name For Source","vegetable food product"
"3325314","790577","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001262"
"3325313","790577","","","FoodOn Ontology Name For FDC Item","red onion (raw)"
"3325312","790577","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003515"
"3325311","790577","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3325310","790577","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4679"
"3366181","790646","","","Ontology Name For Source","vegetable food product"
"3366180","790646","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001261"
"3366179","790646","","","FoodOn Ontology Name For FDC Item","yellow onion (raw)"
"3366178","790646","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03311276"
"3366177","790646","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3366176","790646","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4679"
"3325321","790646","","","Ontology Name For Source","vegetable food product"
"3325320","790646","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001262"
"3325319","790646","","","FoodOn Ontology Name For FDC Item","yellow onion (raw)"
"3325318","790646","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03311276"
"3325317","790646","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3325316","790646","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4679"
"1832192","1104621","","","Organic","Yes"
"3365893","1104647","","","Ontology Name For Source","spice or herb"
"3365892","1104647","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001242"
"3365891","1104647","","","FoodOn Ontology Name For FDC Item","garlic bulb (raw)"
"3365890","1104647","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03305208"
"3365889","1104647","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365888","1104647","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4682"
"3325033","1104647","","","Ontology Name For Source","spice or herb"
"3325032","1104647","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001242"
"3325031","1104647","","","FoodOn Ontology Name For FDC Item","garlic bulb (raw)"
"3325030","1104647","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03305208"
"3325029","1104647","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3325028","1104647","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4682"
"1832428","1104649","","","Ingredients","soybean flour"
"1832426","1104649","","","Organic","No"
"1832390","1104651","","","Ingredients","defatted soy flour"
"1832388","1104651","","","Organic","No"
"1832366","1104662","","","Ingredients","defatted soy flour"
"1832364","1104662","","","Organic","No"
"1832354","1104673","","","Ingredients","soy flour"
"1832352","1104673","","","Organic","No"
"1832378","1104684","","","Ingredients","defatted soy flour"
"1832376","1104684","","","Organic","No"
"1832416","1104695","","","Ingredients","soy flour"
"1832414","1104695","","","Organic","No"
"3365845","1104705","","","Ontology Name For Source","cereal grain food product"
"3365844","1104705","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3365843","1104705","","","FoodOn Ontology Name For FDC Item","soybean flour (defatted)"
"3365842","1104705","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03311459"
"3365841","1104705","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365840","1104705","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3847"
"3324985","1104705","","","Ontology Name For Source","cereal grain food product"
"3324984","1104705","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3324983","1104705","","","FoodOn Ontology Name For FDC Item","soybean flour (defatted)"
"3324982","1104705","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03311459"
"3324981","1104705","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324980","1104705","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3847"
"1832254","1104707","","","Ingredients","organic soy"
"1832252","1104707","","","Organic","Yes"
"1832206","1104717","","","Ingredients","soya bean"
"1832204","1104717","","","Organic","No"
"1832262","1104727","","","Ingredients","whole soya bean"
"1832260","1104727","","","Organic","No"
"1832198","1104737","","","Ingredients","soybeans"
"1832196","1104737","","","Organic","No"
"1832212","1104747","","","Ingredients","soy bean powder"
"1832210","1104747","","","Organic","No"
"1832188","1104757","","","Ingredients","organic soy flour"
"1832186","1104757","","","Organic","Yes"
"3365851","1104766","","","Ontology Name For Source","cereal grain food product"
"3365850","1104766","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3365849","1104766","","","FoodOn Ontology Name For FDC Item","soybean flour"
"3365848","1104766","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03302142"
"3365847","1104766","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365846","1104766","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3847"
"3324991","1104766","","","Ontology Name For Source","cereal grain food product"
"3324990","1104766","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3324989","1104766","","","FoodOn Ontology Name For FDC Item","soybean flour"
"3324988","1104766","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_03302142"
"3324987","1104766","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324986","1104766","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_3847"
"1832130","1104768","","","Ingredients","whole grain organic brown rice"
"1832128","1104768","","","Organic","Yes"
"1832164","1104777","","","Ingredients","organic brown rice flour"
"1832162","1104777","","","Organic","Yes"
"1832158","1104786","","","Ingredients","organic brown rice flour"
"1832156","1104786","","","Organic","Yes"
"1832148","1104795","","","Ingredients","brown rice flour"
"1832146","1104795","","","Organic","No"
"3365815","1104812","","","Ontology Name For Source","cereal grain food product"
"3365814","1104812","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3365813","1104812","","","FoodOn Ontology Name For FDC Item","brown rice flour"
"3365812","1104812","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003351"
"3365811","1104812","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365810","1104812","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4530"
"3324955","1104812","","","Ontology Name For Source","cereal grain food product"
"3324954","1104812","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3324953","1104812","","","FoodOn Ontology Name For FDC Item","brown rice flour"
"3324952","1104812","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003351"
"3324951","1104812","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3324950","1104812","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4530"
"1832242","1104814","","","Ingredients","sweet rice"
"1832240","1104814","","","Organic","No"
"1832230","1104823","","","Ingredients","sweet rice "
"1832228","1104823","","","Organic","No"
"1832248","1104832","","","Ingredients","glutinous rice, water"
"1832246","1104832","","","Organic","No"
"1832236","1104841","","","Ingredients","glutinous rice flour"
"1832234","1104841","","","Organic","No"
"1832274","1104850","","","Ingredients","sweet rice flour"
"1832272","1104850","","","Organic","No"
"1832268","1104859","","","Ingredients","short grain sweet rice flour"
"1832266","1104859","","","Organic","No"
"3365821","1104867","","","Ontology Name For Source","cereal grain food product"
"3365820","1104867","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
"3365819","1104867","","","FoodOn Ontology Name For FDC Item","glutinous rice flour"
"3365818","1104867","","","FoodOn Ontology ID For FDC Item","http://purl.obolibrary.org/obo/FOODON_00003353"
"3365817","1104867","","","NCBI Taxon Parent","http://purl.obolibrary.org/obo/NCBITaxon_35493"
"3365816","1104867","","","NCBI Taxon","http://purl.obolibrary.org/obo/NCBITaxon_4530"
"3324961","1104867","","","Ontology Name For Source","cereal grain food product"
"3324960","1104867","","","Ontology ID For Source","http://purl.obolibrary.org/obo/FOODON_00001093"
